docId,filename,filename,work_id,title,rating,category,relationship,character,additional tags,published,status,status date,words,chapters,comments,kudos,bookmarks,hits,0 jake wolf back,1 ashley love baby,2 eyes back face,3 time school good,4 eyes back face,5 back looked asked,6 aro caius marcus,7 eyes back body,8 back eyes head,9 time human knew
207,Dichotomy.txt,Dichotomy.txt,26374045,Dichotomy,Mature,F/M,Edward Cullen/Bella Swan,"Edward, Bella","Romance, Suspense",2020-09-09,Updated,2020-09-16,7428,2/?,1,13,6,197,4.1746353164111E-5,4.3415380815912084E-4,0.25775708115517765,9.278434701286432E-4,0.049282429244957564,0.04392575465527026,2.1088791177912612E-5,0.0331831103147137,4.884221048864655E-5,0.6143779499967624
208,Differences.txt,Differences.txt,27059938,Differences,Teen And Up Audiences,F/M,"Edythe Cullen/Beau Swan, Edward Cullen/Bella Swan, Emmett Cullen/Rosalie Hale, Alice Cullen/Jasper Hale, Archie Cullen/Jessamine Hale, Carlisle Cullen/Esme Cullen",0,"Crossover, Alternative Perspective",2020-10-17,Completed,2020-10-17,239,1/1,0,0,0,29,0.0012389686013125434,0.09472335237309194,0.003802473762751538,0.004154612058381293,0.45718566880399264,0.005927942118742044,0.047390640104014586,0.014455808110002343,0.013140752083042809,0.3579797819846682
209,DivineRush.txt,DivineRush.txt,22176994,Divine Rush,Not Rated,F/M,Jacob Black/Leah Clearwater,"Jacob Black, Leah Clearwater",Alternate Universe - Imprinting (Twilight),2020-01-08,Updated,2020-10-06,12397,5/?,2,30,9,636,0.23253456923548368,2.732133164629843E-5,0.008916370591606177,0.009459541490330526,0.003506361427000613,0.003881447398442089,1.4323512988766908E-5,0.10226968352287118,0.5030385641944393,0.13635181729519147
210,dontwannadieorfadeaway.txt,dontwannadieorfadeaway.txt,26855656,don't wanna die or fade away,Teen And Up Audiences,Gen,"Past Edward Cullen/Bella Swan - Relationship, Jacob Black & Bella Swan, Bella Swan & Charlie Swan","Bella Swan, Jacob Black, Charlie Swan, Alice Cullen, Edward Cullen, Minor Original Characters - Character","Alternate Universe - Canon Divergence, Panic Attacks, Hurt/Comfort, Platonic Relationships, Bella Swan with a Backbone, Mental Health Issues, Book: New Moon, Therapy, Edward Cullen Bashing, Protective Jacob Black, Fix-It",2020-10-06,Completed,2020-10-06,2914,1/1,1,28,9,160,0.11816097869783372,1.0216197614344461E-4,0.10537429460204327,0.1064048943204343,0.007108455795292849,5.072796944688092E-4,5.3559555997958774E-5,0.03225148341512345,0.5143634247009857,0.11567346724167643
211,DoomedfromtheStart.txt,DoomedfromtheStart.txt,26612644,Doomed from the Start,Teen And Up Audiences,"F/M, Other",0,"Esme Cullen, Charles Evenson","Sad, tragic, brief mention of Carlisle",2020-09-23,Completed,2020-09-23,1024,1/1,0,1,0,8,2.923157884010421E-4,0.18509166642073002,0.00917221037268567,9.802174954713348E-4,2.9003252743052787E-4,0.01794875683822242,1.4766766800833065E-4,0.2130458498779936,0.41685408797776397,0.15617719503329316
212,DoubleorNothing.txt,DoubleorNothing.txt,26015965,Double or Nothing,Teen And Up Audiences,Multi,"Edward Cullen/Bella Swan, Edythe Cullen/Beau Swan","Bella Swan, Edward Cullen, Beau Swan, Edythe Cullen","genderbent, Canon Blending, Crossover",2020-08-20,Updated,2020-10-16,39876,8/?,22,43,13,823,0.0063309858527758715,3.5848249095670934E-4,0.1316227438558711,0.11145979395664768,0.45333493817152865,0.1242580542327169,3.761425903336391E-6,7.894918712563262E-4,0.0028894353034099062,0.1689523128389335
213,Doves.txt,Doves.txt,27199330,Doves,Teen And Up Audiences,F/M,Jared Cameron/Kim Connweller,"Jared Cameron, Kim Connweller, Sam Uley, Emily Young (Twilight), Paul Lahote",0,2020-10-25,Completed,2020-10-25,7283,1/1,0,0,0,17,0.1742294547397613,4.0609671347514856E-5,0.1444900608584313,0.060987575538732734,0.07600020875768013,0.18791034439185944,2.1290073359015464E-5,0.17070216001780295,0.04379497983110475,0.14182331611992094
214,Doyouseeit.txt,Doyouseeit.txt,26788915,Do you see it?,Mature,F/M,Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale",Origin Story,2020-10-03,Completed,2020-10-21,9581,5/5,8,26,4,331,0.0012429034901363313,0.006993150648698707,0.23106319703502556,0.004042749565628558,0.0027561833550051556,0.15665253195512174,1.620525650934543E-5,0.3487889927886627,0.015172836143398856,0.2332712497618131
215,DRCULLENXXACarlisleCullenfanficXX.txt,DRCULLENXXACarlisleCullenfanficXX.txt,25771084,DR. CULLEN  /XX/  A Carlisle Cullen fanfic  /XX/,Teen And Up Audiences,F/M,"Carlisle Cullen & Original Female Character(s), Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale","Carlisle Cullen, Y/n - Character, Edward Cullen, Bella Swan, Rosalie Hale, Jasper Hale, Emmett Cullen, Alice Cullen, Renesmee Cullen",0,2020-08-07,Updated,2020-08-12,6870,7/?,8,19,1,258,4.955475713382142E-5,0.03698893540581351,0.18345518531643207,0.1390463249008321,0.07954285840818655,0.2691128172216972,2.5033322574527445E-5,1.1057586115624995E-4,5.7977851840831736E-5,0.29161073695433315
216,DreamingofaWolf.txt,DreamingofaWolf.txt,25970068,Dreaming of a Wolf,Explicit,F/M,Jacob Black/Leah Clearwater,"Jacob Black, Leah Clearwater","Wolf Sex, Wolf Instincts, Dream Sex, Mating Cycles/In Heat, I Wrote This Instead of Sleeping, I Tried, I'm Bad At Tagging",2020-08-18,Completed,2020-08-18,698,1/1,0,9,1,526,0.062297196952576406,3.949740566558041E-4,0.08248509513538484,0.001374527037183045,0.008142614664234464,0.23017061147883577,2.0706955663714324E-4,0.5037489045596328,4.7957869115109397E-4,0.11069942786770876
217,DrivingMeCrazyToLoveYou.txt,DrivingMeCrazyToLoveYou.txt,25690258,Driving Me Crazy (To Love You),Teen And Up Audiences,M/M,"Jacob Black/Edward Cullen, Jacob Black & Edward Cullen","Jacob Black, Edward Cullen","Fanvids, alternative pairing",2020-08-03,Completed,2020-08-03,0,1/1,2,28,1,925,0.023370735063299,0.02251945276291204,0.07172627845473081,0.07836868311622605,0.24371975272969798,0.11181910871746405,0.23233763946760055,0.052149163974311845,0.027343187481520224,0.1366459982322373
218,DrunkBella.txt,DrunkBella.txt,27010024,Drunk Bella,Teen And Up Audiences,F/M,Edward Cullen/Bella Swan,"Edward Cullen, Bella Swan, Carlisle Cullen, Angela Weber, Jessica Stanley, Mike Newton, Eric Yorkie","Love, Fluff and Smut, Mild Smut, Fluff, Fluff and Humor, Humor, Vampires, Human Bella Swan, Bella Swan - Freeform, Edward Cullen - Freeform, drunk, Alcohol, drunk bella, Hair Washing, Cute, relationship, twilight - Freeform, Twilight series - Freeform, One Shot, Twilight Renaissance, Edward and bella - Freeform, Bella and Edward - Freeform",2020-10-14,Completed,2020-10-14,4605,1/1,2,13,2,242,7.143383440538545E-5,6.883184697480723E-5,2.1923499983087611E-4,0.06090546782926678,0.013552193643137955,0.5557720730573315,3.60858638571536E-5,0.34730332924177115,0.0014317076136589834,0.020639642069765405
219,Dusk.txt,Dusk.txt,25062784,Dusk,Teen And Up Audiences,F/F,"Rosalie Hale/Bella Swan, Alice Cullen/Jasper Hale, Edward Cullen/Emmett Cullen, Carlisle Cullen/Esme Cullen","Charlie Swan, Rosalie Hale, Edward Cullen, Jasper Hale, Emmett Cullen, Esme Cullen, Carlisle Cullen, Jacob Black","Fix-It, Trans Bella Swan",2020-07-04,Updated,2020-08-22,97843,15/24,41,55,18,3464,3.100980283707309E-6,2.988026642231373E-6,0.03129011875025387,1.0398463743023508E-5,0.7180523599535771,0.1751745014656502,1.5665063099726755E-6,0.010980002384897665,3.2889625354050495E-5,0.06445207384328815
220,EachtoEach.txt,EachtoEach.txt,27150788,Each to Each,General Audiences,Multi,Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale","Reincarnation, Soulmates",2020-10-22,Completed,2020-10-22,4801,1/1,2,2,1,46,5.804012253196281E-4,0.19737355306937193,0.01906302022790973,0.0064839354360365815,5.517968680660169E-5,2.6608993715593966E-4,2.809428219775346E-5,0.0011736708497223907,0.24986374587753363,0.5251123094079458
221,Earthshine.txt,Earthshine.txt,26519896,Earthshine,Mature,"F/M, Gen",Carlisle Cullen/Bella Swan,"Bella Swan, Carlisle Cullen, Leah Clearwater, Cullen Family, Charlie Swan, Denali Coven (Twilight), Olympic Coven, Emily Young (Twilight), Sam Uley, Jacob Black, Victoria (Twilight), Sam Uley's Pack (Twilight), The Volturi (Twilight), Angela Weber, Lauren Mallory, Original Volturi Character(s)","Alternate Universe - Canon Divergence, Canon-Typical Violence, Coven Dynamics, Established Relationship, Vampire Charlie Swan, Twilight Series Rewrite, Canon Rewrite, no beta we die like men, Shapeshifting, Wolf Pack, Sam is a tired dad, Charlie is a Good Dad, Renee is a bad mom, Volturi, Lawful Neutral Volturi, Not Good and Not Evil Volturi, Lauren is a bad bitch and you can't kill her, BAMF Bella Swan, Jacob Black attempts to be a good friend again, Non-Explicit Sex, A family that murders together stays together, Idiots in Love, Soul Bond, Imprinting (Twilight), Girl Squad - Freeform, Age Difference, Older Man/Younger Woman, Rosalie's Backstory and everything that comes with it, Past Non-Graphic Rape/Non-Con (mentioned), Renee really screwed Bella up and I'm not playing nice, The Volturi Oc(s) are minor don't worry, Bella And Carlisle love their feral gremlin children, Carlisle has decided it's his turn to be the mess, Bella is done making herself tiny for the comfort of others, Carlisle Cullen is Just a man",2020-09-18,Updated,2020-10-20,98587,15/33,357,185,32,5070,0.014349269726977566,1.7757011723450232E-4,0.16846802458439053,0.18965353256818457,3.059747450352975E-6,0.16521414087075498,0.06966640373797416,0.042696241683927834,3.6080115184851268E-6,0.34976814895158703
222,easiersaid.txt,easiersaid.txt,25456522,easier said,Teen And Up Audiences,F/M,Jacob Black/Bella Swan,"Jacob Black, Bella Swan",Unrequited Love,2020-07-23,Completed,2020-07-23,789,1/1,0,3,0,47,5.447597142261165E-4,5.249167652804154E-4,0.006812378767113091,0.6186839030044019,0.01596193387007292,0.02316835108941064,2.7519347163790925E-4,0.001215569967604042,0.3296278459962858,0.0031851473539672315
223,Echoesofeternity.txt,Echoesofeternity.txt,26310928,Echoes of eternity,Mature,"F/F, F/M","Jasper Hale/Original Female Character(s), Edward Cullen/Bella Swan, Emmett Cullen/Rosalie Hale","Original Female Character(s), Bella Swan, Jasper Hale, Edward Cullen, Original Characters, Cullen Family","Self-Harm, Implied/Referenced Character Death, Slow Burn, Necromancy, Possessive Jasper Hale, POV Jasper Hale, Bisexual Character, Mental Health Issues, Underage Drinking, Underage Drug Use, Underage Sex, Somewhat Dark Jasper Hale, No Beta, We Die Like Men",2020-09-05,Updated,2020-10-19,35164,7/?,22,76,21,1195,0.013090969966097996,7.812566470040508E-6,0.160079547088347,0.09374944558083823,0.04621885561579979,0.14310868800374227,4.095825150762409E-6,0.09129209447798846,3.155179030240402E-4,0.4521329729725414
224,EdgeofItAll.txt,EdgeofItAll.txt,27144478,Edge of It All,Teen And Up Audiences,"F/M, Gen",Alice Cullen/Jasper Hale,"Jasper Hale, Alice Cullen, Emmett Cullen, Carlisle Cullen, Edward Cullen, Rosalie Hale, Esme Cullen, Bella Swan, Original Characters","Human!Jasper, Vampire!Alice",2020-10-22,Updated,2020-10-22,6552,2/?,3,8,1,34,4.6286508355362224E-5,4.4600515800874255E-5,0.30195013143860794,0.2661481463234921,0.04765385578566921,0.18541194460091637,2.338231809671244E-5,1.0328313198041998E-4,5.415408083647016E-5,0.19856421529624466
225,EdwardCullenandtheGiantBetweentheStacks.txt,EdwardCullenandtheGiantBetweentheStacks.txt,16621661,Edward Cullen and the Giant Between the Stacks,Mature,M/M,Edward Cullen/Emmett McCarthy,"Edward Cullen, Emmett McCarthy","Romance, Humor",2018-11-14,Updated,2020-09-09,16793,19/?,4,73,15,1198,1.73372531008245E-5,1.6705741226590045E-5,0.28144221405584263,0.3033693082931675,1.7201832863835007E-5,0.14666699121433335,8.758171254015736E-6,0.20764487638527734,6.746771960902905E-4,0.0601419298568436
226,EdwardsBackstoryWannaWriteThisStoryPart.txt,EdwardsBackstoryWannaWriteThisStoryPart.txt,24918520,( Edward's Backstory) Wanna Write This Story Part 1,Explicit,F/M,"Carlisle Cullen/Esme Cullen, Edward Cullen/Bella Swan","Carlisle Cullen, Esme Cullen, Elizabeth Masen, Edward Cullen, Alice Cullen, Rosalie Hale, Charlie Swan","Character Death, Implied/Referenced Child Abuse, Child Neglect, Drug Use, Friendship, Friends to Lovers, Sibling Rivalry, Angst and Hurt/Comfort, Infant Death, Infidelity, Slow Build, write",2020-06-25,Updated,2020-08-06,5472,7/?,8,2,0,134,0.11681721032581574,0.2236115424268523,2.1574477124772695E-4,0.23770956025845444,6.974752281582603E-5,0.08789652489350223,3.5511375688845504E-5,8.201936971779912E-4,0.26475280538830104,0.06807115934014384
227,EdwardsMaster.txt,EdwardsMaster.txt,25702687,Edward's Master,Explicit,M/M,Edward Cullen/Jasper Hale,"Edward Cullen, Jasper Hale","Slash, BDSM, Bondage, Complete",2020-08-04,Completed,2020-08-04,1037,1/1,2,20,1,423,2.5813800820858517E-4,0.017299677492431702,7.92242032883024E-4,8.656097341722517E-4,2.5612170781518894E-4,0.18879544564889045,0.0561549266167642,0.7167155781903113,0.007609561801678463,0.011252698766844845
228,EmbryCall.txt,EmbryCall.txt,25811734,Embry Call,Not Rated,0,0,"Embry Call, Jacob Black, Quil Ateara",0,2020-08-09,Updated,2020-08-09,592,1/?,0,1,0,58,5.284604823554176E-4,0.13514938653221115,0.0016218789698776148,0.590199510207452,5.243327094409903E-4,0.11223526998695896,2.669596722463721E-4,0.001179200066820937,6.182858179891183E-4,0.1576767155546475
229,EmmettsEggs.txt,EmmettsEggs.txt,26223946,Emmetts Eggs,Explicit,"M/M, Multi",Charlie Swan/Carlisle Cullen,"Emmett Cullen, Alice Cullen, Edward Cullen, Esme Cullen, Charlie Swan, Bella Swan, Carlisle Cullen","emmett gets freaky with some eggs and the twilight dads get freaky with eachother, Emmett has an OnlyFans",2020-08-31,Completed,2020-08-31,745,1/1,2,15,0,337,3.502891679806563E-4,3.375298359394708E-4,0.010991284314700242,0.275523496113383,3.475530804432057E-4,0.05125710834179751,1.769537829182049E-4,0.18588448793631945,4.098297450593232E-4,0.47472146768145895
230,EndeavourNewBeginnings.txt,EndeavourNewBeginnings.txt,25988260,Endeavour: New Beginnings,Teen And Up Audiences,"F/M, M/M, Multi","Alice Cullen/Jasper Hale/Original Male Character(s), Edward Cullen/Bella Swan, Emmett Cullen/Rosalie Hale, Alice Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen, Angela Weber/Eric Yorkie, Tyler Crowley/Lauren Mallory, Jasper Whitlock/Alice Cullen/Original Male Character(s), Mike Newton/Jessica Stanley","Original Male Character(s), Alice Cullen, Jasper Whitlock, Jasper Hale, Charlie Swan, Bella Swan, Carlisle Cullen, Edward Cullen, Rosalie Hale, Emmett Cullen, Esme Cullen, Jacob Black, Angela Weber, Eric Yorkie, Mike Newton, Tyler Crowley, Lauren Mallory, Jessica Stanley, Victoria (Twilight), Laurent (Twilight), James (Twilight)","Samuel Swan, three way relationship, second cousins, Orphan - Freeform, Tragic history, moving abroad, Family, Friendship, Love, Hurt/Comfort, Vampires, Shape Shifters, First story here, ArujaRose, Slow Burn, Slow Build",2020-08-19,Updated,2020-09-17,13831,4/?,8,31,5,410,2.0667741527587506E-5,1.991491614559782E-5,0.054670571749468544,0.17208179934349171,0.33019868464433916,0.30375359621291,1.0440617015837178E-5,0.012332724492660051,0.006655047888574648,0.12025655239386684
231,Ending.txt,Ending.txt,27184919,Ending,General Audiences,F/M,Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale, Carlisle Cullen","JaliceWeek20, Quarantine, Isolation, Cancer",2020-10-25,Completed,2020-10-25,1091,1/1,5,6,0,40,0.002747527385703974,0.10210830275750628,0.010745023604385071,0.17974946984446238,2.6121188933089475E-4,0.011196664072960213,1.3299387794626842E-4,0.003071712608674065,0.37791540424625014,0.31207168971278076
232,EphemeralQuietus.txt,EphemeralQuietus.txt,26673898,Ephemeral Quietus,Teen And Up Audiences,"F/F, Multi","Edythe Cullen/Bella Swan, Emmett Cullen & Rosalie Hale, Carlisle Cullen & Esme Cullen, Archie Cullen & Jasper Hale","Edythe Cullen, Bella Swan, Charlie Swan, Emmett Cullen, Rosalie Hale, Jasper Hale, Esme Cullen, Carlisle Cullen, Other(s), Archie Cullen","Lesbian Vampires, Werewolves, Vampires, Alternate Universe - Canon Divergence, Fluff, Bella Swan with a Backbone, Rewrite, Fix-It of Sorts, Slow Burn, Humans, diversity",2020-09-27,Updated,2020-10-15,53483,11/?,0,4,3,262,5.601034034937197E-6,5.397015585158324E-6,0.016031536673196605,0.08727847317468836,0.7023641508654409,0.09664140533250808,2.829445644720838E-6,1.2498076826532225E-5,6.553072605241578E-6,0.09765155530946946
233,Equinox.txt,Equinox.txt,25135954,Equinox,Teen And Up Audiences,"F/M, Gen",Carlisle Cullen/Bella Swan,"Carlisle Cullen, Bella Swan, Cullen Family, Charlie Swan, Jacob Black","Alternate Universe - Canon Divergence, Canon Rewrite, Underage Kissing, but nothing else, Jacob Black is a Good Bro, So are all the Cullens, This is literally a book/movie rewrite with Belisle instead, Coven Dynamics, no beta we die like men, I made this for me but you can read it too, Slow Burn, like slower than a brick, Soul Bond, But not like EXPLICITLY Soul Mates, Age Difference, Older Man/Younger Woman",2020-07-07,Completed,2020-07-18,89929,16/16,104,276,56,6553,3.564742072643309E-6,1.0434804378760528E-4,0.11720474290074363,0.19514434399703617,0.056111247155286315,0.2952216512410322,1.8007824750000538E-6,0.0024635075872314984,4.1706608949847024E-6,0.3337406228894399
234,Estrangera.txt,Estrangera.txt,25793488,Estrangera,Mature,F/M,Jasper Hale/Original Character(s),"Alice Cullen, Bella Swan, Edward Cullen",0,2020-08-09,Updated,2020-08-12,28762,8/?,0,4,0,101,1.142640179987347E-5,1.1010193512757277E-5,0.12694170719891595,0.28468872083561514,0.11408714334873914,0.3817449861462899,5.772216809577885E-6,2.5496729113742297E-5,0.004541897778714422,0.08794183915048945
235,EternalDusk.txt,EternalDusk.txt,26147236,Eternal Dusk,Teen And Up Audiences,F/M,"Jacob Black/Renesmee Cullen, Edward Cullen/Bella Swan","Renesmee Cullen, Jacob Black, Edward Cullen, Bella Swan, The Volturi (Twilight), Cullen Family","Canon Compliant, Post-Canon, Canon Related, Fluff and Angst, Drama & Romance",2020-08-28,Updated,2020-09-11,43216,15/?,2,4,3,190,0.04896784221692625,6.172375225267518E-4,0.25791315533368114,2.4098045405628922E-5,0.006110259112565871,0.42298121258843413,0.048218348162234984,0.0571141965858241,8.407916877805382E-6,0.15804524251552332
236,EternallyYours.txt,EternallyYours.txt,24903289,Eternally Yours,Mature,F/M,"Carlisle Cullen & Original Female Character(s), Carlisle Cullen/Original Female Character(s), Carlisle Cullen/Original Character(s)","Original Female Character(s), Carlisle Cullen, Edward Cullen, Alice Cullen, Jasper Hale, Rosalie Hale, Emmett Cullen, Bella Swan, Original Male Character(s)","Mind Control, Canon Divergence, Soulmates",2020-06-25,Updated,2020-08-30,15564,5/?,15,29,6,685,1.80673317521678E-5,1.740922666072834E-5,0.483387361121538,6.058487219192745E-5,1.8841365559095E-4,0.064530699404566,9.126981342913923E-6,0.06226823325334803,1.916257822077229E-4,0.3893284783708015
