work_id,title,rating,category,fandom,relationship,character,additional tags,language,published,status,status date,words,chapters,comments,kudos,bookmarks,hits 
26953261,First Date Double Drabble,General Audiences,F/F,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types",Rosalie Hale/Bella Swan,"Rosalie Hale, Bella Swan","Fluff, Oneshot, Double Drabble, Coffee, First Date, Autumn",English,2020-10-11,Completed,2020-10-11,213,1/1,null,27,2,361
26952769,October drabble,General Audiences,F/F,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types",Rosalie Hale/Bella Swan,"Bella Swan, Rosalie Hale","Fluff, Autumn, Oneshot, Drabble, October, Coffee",English,2020-10-11,Completed,2020-10-11,106,1/1,null,17,2,239
26861998,Lonely One,Explicit,F/F,Twilight Series - Stephenie Meyer,Rosalie Hale/Bella Swan,"Bella Swan, Rosalie Hale, Jasper Hale, Alice Cullen","Falling In Love, Fluff and Angst, Pining, Explicit Sexual Content",English,2020-10-06,Updated,2020-10-11,9060,2/4,3,60,11,789
26951692,Seducing Chief Swan,Explicit,F/M,Twilight Series - All Media Types,"Charlie Swan/Original Female Character(s), Charlie Swan/Reader, Charlie Swan & Original Female Character(s), Charlie Swan/You","Charlie Swan, Reader, Original Female Character(s), Bella Swan","reader - Freeform, you - Freeform, Age Difference, Sexual Content, blowjob, slight praise kink, Dirty Talk, Smut, One Shot, Oral Sex, Plot What Plot/Porn Without Plot, Team Charlie",English,2020-10-11,Completed,2020-10-11,2819,1/1,2,17,2,402
26951353,Time For Dying,Mature,"F/M, Gen, M/M, Multi","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Aro (Twilight)/Caius (Twilight)/Marcus (Twilight)/Original Female Character(s), Aro/Marcus (Twilight), Caius (Twilight)/Original Female Character(s), Marcus (Twilight)/Original Female Character(s), Aro/Caius (Twilight), Caius/Marcus (Twilight), Aro (Twilight)/Original Female Character(s), Aro/Caius/Marcus (Twilight)",,"Blood Drinking, Blood Kink, True Mates, Mates, Human/Vampire Relationship, Light Dom/sub, Blood Magic, Strong Female Characters, Vampire Sex, Polyamory, Painplay, Dom/sub Undertones, Rough Sex, Possessive Behavior, Protectiveness, The Volturi (Twilight) is Good",English,2020-10-11,Updated,2020-10-11,10393,2/?,1,27,3,325
26950132,Clinically Insane,Mature,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)",Alice Cullen/Jasper Hale,"Alice Cullen, Jasper Hale, Rosalie Hale, Emmett Cullen, Edward Cullen, Bella Swan","Alternate Universe - Human, Please Read the Trigger Warnings, Group Therapy, PTSD",English,2020-10-11,Updated,2020-10-11,5145,1/?,21,8,3,65
26660527,Reunite,General Audiences,F/M,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer","Alice Cullen/Jasper Hale, Emmett Cullen/Rosalie Hale, Edward Cullen/Bella Swan, Carlisle Cullen/Esme Cullen","Jacob Black, Jasper Hale, Maria (Twilight), Edward Cullen, Sam Uley, Carlisle Cullen, Esme Cullen, Rosalie Hale, Seth Clearwater, Leah Clearwater, Emmett Cullen, Bella Swan, Alice Cullen","AU, Jalice",English,2020-09-26,Updated,2020-10-11,3852,4/?,8,7,1,129
26472718,Setting Sun,Teen And Up Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Edward Cullen/Bella Swan, Edward Cullen/Original Female Character(s), Jacob Black/Bella Swan, Carlisle Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale, Alice Cullen/Jasper Hale","Edward Cullen, Bella Swan, Original Female Character(s), Alice Cullen, Carlisle Cullen, Emmett Cullen, Esme Cullen, Cullen Family, Jasper Hale, Rosalie Hale, Jacob Black, Quileute Tribe, Charlie Swan, Renee Dwyer, Mike Newton, Jessica Stanley, Angela Weber","Not really an OFC, It's still Bella, But with a different name, and an actual personality, Twilight Rewrite, Bella Swan with a Backbone, charlie isn't a cop, Twilight Fix it, Cullens with personalities, AU, Angst, Drama, Teenaged love, Teenagers acting like actual teenagers, Vampires, Werewolves, Actual diversity, Characters of color, Enemies to Friends to Lovers, BI SEXUAL JACOB!!",English,2020-09-15,Updated,2020-10-11,12585,2/?,6,21,6,244
24063235,Andromeda,Teen And Up Audiences,F/M,Twilight Series - Stephenie Meyer,Edward Cullen/Bella Swan,"Edward Cullen, Bella Swan",Canon Rewrite,English,2020-05-07,Updated,2020-10-11,47975,9/?,36,71,19,1195
20486648,Storms That Haven't Happened Yet,Explicit,"F/F, M/M","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Edward Cullen/Jasper Hale, Alice Cullen/Bella Swan","Edward Cullen, Jasper Hale, Alice Cullen, Bella Swan, Esme Cullen, Carlisle Cullen, Emmett Cullen, Rosalie Hale","Mutual Pining, is almost impossible when people can read my minds but i'm doing my best, Angst with a Happy Ending, a fan fiction about scenery, a time honored tradition we call 'trying to fix twilight', it can't be done and yet, Slow Burn, midnight sun did not Solve My Problems so yet again here we are, no seriously like the slowest burn, too many adjectives, some age appropriate consensual teen sexuality, also vampire """"teens""""",English,2019-09-02,Updated,2020-10-10,60173,27/?,232,462,90,10267
18924745,"Marcus Volturi: ""___"" Would Include...",Mature,F/M,Twilight Series - Stephenie Meyer,"Marcus (Twilight)/Original Female Character(s), Marcus (Twilight)/Original Character(s)","Marcus (Twilight), The Volturi (Twilight), Aro (Twilight), Caius (Twilight), Sulpicia (Twilight)",Soulmates,English,2019-05-22,Updated,2020-10-10,5582,7/?,12,80,12,1250
26940904,Frozen Heart,Mature,M/M,Twilight Series - All Media Types,Carlisle Cullen/Original Male Character(s),"Carlisle Cullen, Jasper Hale, Edward Cullen, Alice Cullen, Rosalie Hale, Esme Cullen, Emmett Cullen, Original Male Character(s), Original Female Character(s)","Closeted Character, Abusive Parents, Norway (Country), Bears",English,2020-10-11,Completed,2020-10-11,608,1/1,null,null,2,57
26486533,Unavoidable part one,Mature,F/M,"Twilight Series - Stephenie Meyer, Twilight (Movies), Twilight Series - All Media Types",Jacob Black/Renesmee Cullen,"Jacob Black, Renesmee Cullen, Edward Cullen, Bella Swan",Ten Years Later,English,2020-09-15,Updated,2020-10-10,36787,21/?,null,4,1,218
26390626,Blown Away,Mature,F/M,Twilight,Edward Cullen/Bella Swan,Twilight (Linked Universe),,English,2020-09-10,Completed,2020-10-10,20266,4/4,1,1,1,86
26937547,uninvited guests,Mature,"F/F, F/M",Twilight Series - All Media Types,"Leah Clearwater/Esme Cullen, Leah Clearwater/Carlisle Cullen, Carlisle Cullen/Esme Cullen, Leah Clearwater/Carlisle Cullen/Esme Cullen","Leah Clearwater, Esme Cullen, Carlisle Cullen, Sam Uley (mentioned)","Threesome - F/F/M, Post-Breaking Dawn, Feelings Realization, sort of enemies to friends to lovers",English,2020-10-10,Completed,2020-10-10,2851,1/1,2,12,null,89
26934112,a portrait of my daughters in gold,General Audiences,Gen,Twilight Series - Stephenie Meyer,,"Renee Dwyer, Bella Swan, Phil Dwyer","Grief/Mourning, Post-Breaking Dawn, Death, But Also Life, Siblings",English,2020-10-10,Completed,2020-10-10,5800,1/1,2,15,2,53
26913721,"I Love You, I Will Kill You",Explicit,F/M,Twilight Series - Stephenie Meyer,Marcus/Bella Swan,"Bella Swan, Marcus (Twilight), Aro (Twilight), Caius (Twilight), Jane (Twilight), Charlie Swan","Original Character(s), Fluff and Smut, Shameless Smut, Blood and Violence, Tenderness",English,2020-10-09,Updated,2020-10-10,45761,11/?,10,9,6,345
26160778,Scars To Your Beautiful,Teen And Up Audiences,F/F,Twilight Series - Stephenie Meyer,"Jacob Black/Edward Cullen, Athenodora/Didyme/Sulpicia/Bella Swan","Bella Swan, Jacob Black, Edward Cullen, Cullen Family, The Volturi (Twilight), Athenodora (Twilight), Sulpicia (Twilight), Didyme (Twilight)","Self-Harm, Foursome - F/F/F/F, vampires can be hurt by silver, James is alive",English,2020-08-28,Updated,2020-10-10,4100,5/?,5,22,10,679
26283565,What Desperate Times Call For,Teen And Up Audiences,"F/F, F/M, Gen","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies), Life and Death - Stephenie Meyer","Eleanor Cullen/Rosalie Hale, Carine Cullen/Esme Cullen","Rosalie Hale, Eleanor Cullen, Edythe Cullen, Carine Cullen, Esme Cullen","Butch Eleanor Cullen, Butch Carine Cullen, Carine is a he/him lesbian, Edyth and Carine are still Irish Catholics thanks, Butch/Femme, Romance, Family Feels, Found Family, they're all lesbians harold!!, An Eleanor origin fic but make it gay, Slow Burn, the rules are made up and gender doesn't matter",English,2020-09-05,Completed,2020-10-10,10329,8/8,12,25,7,313
26922100,Half-breed Vampire and the Dragon Princess,Not Rated,,"Twilight (Movies), Breaking Dawn - Fandom",,"Renesmee Cullen, Seth Clearwater, Dragon Princess Apricot",,English,2020-10-10,Completed,2020-10-10,2525,1/1,null,null,null,7
26924662,"It Catches Up, The Past",Not Rated,"Gen, Other",Twilight Series - All Media Types,Garrett & Aro Volturi,"Garrett (Twilight), Aro (Twilight), Bianca (Twilight), Caius (Twilight)","Kate mentioned, Marcus mentioned, Nanny AU, Garrett the ex army bro being a nanny, Aro woud be a soccer mom tell me I'm wrong, Alternate Universe - Nanny, Garrett Twilight, Aro Volturi - Freeform, Alternate Universe",English,2020-10-10,Completed,2020-10-10,4114,1/1,2,1,null,7
26568904,The Rising of the Phoenix,Mature,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen, Emmett Cullen/Rosalie Hale","Bella Swan, Edward Cullen, Carlisle Cullen, Alice Cullen, Jasper Hale, Rosalie Hale, Emmett Cullen, Charlie Swan","Anorexia, Eating Disorders, Bulimia, Post-Traumatic Stress Disorder - PTSD, Trauma, Self-Discovery, Self-Esteem Issues, Friendship",English,2020-09-20,Updated,2020-10-09,2689,3/?,2,15,4,266
25870381,i prayed this word: i want,Mature,F/F,Twilight Series - Stephenie Meyer,Bella/Sulpicia/Athenodora/Didyme,"Sulpicia (Twilight), Didyme (Twilight), Athenodora (Twilight), Bella Swan",,English,2020-08-13,Updated,2020-10-10,9567,3/17,11,73,15,685
21658609,The Shopaholic And The Emo,Teen And Up Audiences,F/M,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer, Twilight (Movies)","Alice Cullen/Jasper Hale, Edward Cullen/Bella Swan, Emmett Cullen/Rosalie Hale, Charlie Swan/Original Female Character","Alice Cullen, Jasper Hale, Edward Cullen, Bella Swan, Emmett Cullen, Rosalie Hale, Charlie Swan, Original Characters","Alternate Universe - Human, OOC Rosalie, Romance",English,2019-12-03,Updated,2020-10-08,15447,10/?,2,13,2,471
26401183,The Stars In His Eyes,Mature,M/M,"Twilight Series - Stephenie Meyer, Twilight (Movies)",Jacob Black/Bella Swan,"Jacob Black, Bella Swan, Paul Lahote, Seth Clearwater, Leah Clearwater, Sam Uley, Charlie Swan, Jared Cameron, Quil Ateara V, Brady Fuller, Collin Littlesea, Billy Black, Rachel Black","Alternate Universe, Trans Character, Alpha Jacob Black, POV Jacob Black, Trans Bella Swan, Alternate Universe - Trans, Angst, Eventual Romance, Eventual Smut, POV Bella Swan, Angst and Hurt/Comfort, Imprinting (Twilight), Pining",English,2020-09-11,Updated,2020-10-09,26421,10/?,11,21,3,426
26382328,Twilight but Gay,Teen And Up Audiences,"F/F, F/M, M/M","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Rosalie Hale/Bella Swan, Emmett Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen, Jacob Black/Edward Cullen, Charlie Swan/Original Female Character(s)","Bella Swan, Rosalie Hale, Emmett Cullen, Jasper Hale, Carlisle Cullen, Esme Cullen, Jacob Black, Edward Cullen, Charlie Swan","Gay Bella Swan, Everyone's gay, Bella actually has a personality, Bella has anxiety, Bella smokes weed",English,2020-09-10,Updated,2020-10-08,13013,2/24,7,73,30,809
20016394,Bella and Jacob,General Audiences,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Jacob Black/Bella Swan, Bella Swan/Jacob Black","Bella Swan, Jacob Black","perfect day, Angst",English,2019-07-28,Updated,2020-10-08,2853,4/?,null,32,2,687
25297741,Twin Hearts.,Explicit,"F/F, F/M","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types","Bella Swan/Sam Uley, Bella Swan/Original Female Character(s), Paul Lahote/Original Female Character(s)","Bella Swan, Sam Uley, Jacob Black, Paul Lahote, Original Female Character(s), Original Male Character(s), Embry Call, Leah Clearwater, Charlie Swan, Billy Black","Fluff and Angst, Angst with a Happy Ending, i vary WAY off from canon in this, i build things to fit my own little world, but have fun with chara characters, also Bella has a backbone, just saying",English,2020-07-16,Updated,2020-10-08,17642,5/?,11,18,12,472
25559032,The stupid lamb & The sick masochistic lion  (or the trauma which can result from abusive relationships),Teen And Up Audiences,"F/M, M/M","Twilight Series - Stephenie Meyer, Twilight Series - All Media Types, Twilight (Movies)","Edward Cullen/Bella Swan, Carlisle Cullen/Bella Swan, Billy Black/Charlie Swan, Jasper Hale/Rosalie Hale, Leah Clearwater/Alice Cullen","Bella Swan, Edward Cullen, Carlisle Cullen, Alice Cullen, Jacob Black's Pack (Twilight), Jacob Black, Charlie Swan, Billy Black, Leah Clearwater, Aro (Twilight), Esme Cullen, Rosalie Hale, Jasper Hale, Emmett Cullen, Caius (Twilight), Marcus (Twilight), Jessica Stanley","Single Parents, Post-Traumatic Stress Disorder - PTSD, Trauma, Psychologists & Psychiatrists, Drugs, Sex Drugs and Rock and Roll, Protective Carlisle Cullen, Awesome Charlie, Good Parent Charlie Swan, Abusive Relationships, Age Difference, Jessicaisthemostsanepersonintheuniverse, Healing, italwaysrainsinforks, Sporks, Seattleismorefun, Possessive Behavior, TriggerWarning, Overdose, Childhood Trauma, Sekt, Volturi, volturiarerunningoursociety, volturiareilluminati, carlisle is younger than in the books and movies, Work In Progress, Angst, Fluff and Angst, Fluff and Smut, Soulmates, Struggling Millennials, Therapy, Eventual Smut, the cullens are human, jacob is human, Everybody is human, Pride, Gay Pride, fishing in forks, respect, love is love, Alcohol, tweedlight, Alternate Universe, I'm Bad At Tagging, BadWard, This Is Not Going To Go The Way You Think, This is not a joke, vampires are real",English,2020-07-27,Updated,2020-10-08,14827,4/?,5,4,null,245
24480403,The Golden-Eyed Menace,Teen And Up Audiences,F/F,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer, Twilight (Movies)",Bella Swan/Tanya,"Bella Swan, Tanya (Twilight), Kate (Twilight), Garrett (Twilight), Carmen (Twilight), Eleazar (Twilight), Irina (Twilight), Original Characters","Femslash, Romance, Drama",English,2020-05-31,Completed,2020-10-08,47785,21/21,111,480,91,11110
26894737,The Gravity Of Books,Mature,F/M,Twilight Series - Stephenie Meyer,Aro/Bella Swan,"Aro (Twilight), Bella Swan, Caius (Twilight), Marcus (Twilight)","Fluff and Smut, Shameless Smut",English,2020-10-08,Completed,2020-10-08,5797,1/1,8,31,4,277
26893843,To be or not be Patient,Mature,F/M,Twilight Series - Stephenie Meyer,Aro/Bella Swan,"Marcus (Twilight), Caius (Twilight), Sulpicia (Twilight), Carlisle Cullen, Edward Cullen, Victoria (Twilight), Alice Cullen, Esme Cullen, Aro (Twilight), Bella Swan","Alternate Universe, Mates, Fluff and Humor, Companionable Snark, Shameless Smut",English,2020-10-08,Completed,2020-10-08,78087,15/15,6,14,8,617
26887582,I just can't feel the heat,Teen And Up Audiences,Gen,"Twilight Series - All Media Types, Twilight Series - Stephenie Meyer","Leah Clearwater & Seth Clearwater, Harry Clearwater & Leah Clearwater, Leah Clearwater & Sue Clearwater","Leah Clearwater, Harry Clearwater, Seth Clearwater, Sue Clearwater","Post-Break Up, Implied/Referenced Cheating, Family, Baking, Brother-Sister Relationships, Affection, Mother-Daughter Relationship, Father-Daughter Relationship, Crying, Haircuts, Kinda, Panic Attacks, Cussing, Hugs",English,2020-10-08,Completed,2020-10-08,2360,1/1,5,19,5,143
26888488,Snowy Days,Teen And Up Audiences,F/M,Twilight Series - All Media Types,Alice Cullen/Jasper Hale,"Jasper Hale, Alice Cullen, Rosalie Hale, Emmett Cullen","it's fluff but it's sexy, i'm already in a winter mood, there's a lot of rosalie/emmet mention in this, non vampire, Human AU",English,2020-10-08,Completed,2020-10-08,2389,1/1,6,6,1,128
26888944,Rosalie's Family,Mature,F/M,Twilight Series - Stephenie Meyer,"Emmett Cullen/Rosalie Hale, Edward Cullen/Bella Swan, Alice Cullen/Jasper Hale, Carlisle Cullen/Esme Cullen","Rosalie Hale, Emmett Cullen, Edward Cullen, Bella Swan, Renesmee Cullen, Esme Cullen, Carlisle Cullen, Jasper Hale, Alice Cullen, OC's","Original Character(s), Family, Pregnancy, coven - Freeform, Not Canon Compliant, Does not follow the books or movies, Alice Cullen can be an arse, Vampires, Hunted Vampires, Blood and Violence",English,2020-10-08,Completed,2020-10-08,1652,1/1,null,4,2,48
26890948,PUPPETEER.,Not Rated,F/M,"Twilight Series - Stephenie Meyer, Twilight (Movies), Twilight Series - All Media Types","Embry Call/Reader, Embry Call/You, Alice Cullen & Reader, Alice Cullen & You, Jasper Hale & Reader, Jasper Hale & You","Embry Call, Alice Cullen, Jasper Hale, Bella Swan, Edward Cullen, Charlie Swan, Carlisle Cullen, Esme Cullen, Sam Uley, Leah Clearwater, Seth Clearwater, Jared Cameron, Paul Lahote, Victoria (Twilight), Riley Biers, Rosalie Hale, Emmett Cullen, Quileute Shifters (Twilight), Sam Uley's Pack (Twilight), Newborn Army","Alternate Universe, Imprinting (Twilight), Foreknowledge, fictional universe, Fiction Becomes Reality, Tragic Romance, Embry Call is Smitten, reader is oblivious, Slow Burn",English,2020-10-08,Updated,2020-10-08,1510,1/?,1,12,2,77
26367097,The First Year,Explicit,F/M,"Twilight Series - Stephenie Meyer, Twilight Series - All Media Types",Carlisle Cullen/Bella Swan,"Carlisle Cullen, Bella Swan, Tanya (Twilight), Kate (Twilight), Eleazar (Twilight), Aro (Twilight), Marcus (Twilight), Caius (Twilight)","Newborn Vampire, Alternate Universe, Fluff, Eventual Smut, Romance, Domestic Fluff, Other Additional Tags to Be Added, the calm before the storm, Hunting, Bella discovering her vampiric traits, Porn with Feelings, porn in one chapter, Carlisle's friends, Vampire Bella Swan, Sparkling vampires, Wholesome, Carlisle is so in love, Volturi, Good Volturi, Marcus Deserved Better., Carlisle and Aro truly are friends",English,2020-09-09,Updated,2020-10-07,18974,11/12,5,25,3,835
